URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsBloodPressureMeasurementMethodValueSet,0.9.2,active,,NoDomainVitalSignsBloodPressureMeasurementMethodValueSet,NoDomainVitalSignsBloodPressureMeasurementMethod-ValueSet,"Codes representing measurement method for HeartRate","StructureDefinition/no-domain-VitalSigns-Observation-bloodpressure","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsBloodpressureBodyPositionValueSet,0.9.2,draft,,NoDomainVitalSignsBloodpressureBodyPositionValueSet,NoDomainVitalSignsBloodpressureBodyPosition-ValueSet,"Codes representing body position for blood pressure","StructureDefinition/NoDomainVitalSignsBloodpressureBodyPositionExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsBloodpressureBodySiteValueSet,0.9.2,draft,,NoDomainVitalSignsBloodpressureBodySiteValueSet,NoDomainVitalSignsBloodpressureBodySite-ValueSet,"Codes representing body site for blood pressure","StructureDefinition/no-domain-VitalSigns-Observation-bloodpressure","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsBodyExposureValueSet,0.9.2,draft,,NoDomainVitalSignsBodyExposureValueSet,NoDomainVitalSignsBodyExposure-ValueSet,"Codes representing body exposure","StructureDefinition/NoDomainVitalSignsBodyExposureExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsBodyHeightBodyPositionValueSet,0.9.2,draft,,NoDomainVitalSignsBodyHeightBodyPositionValueSet,NoDomainVitalSignsBodyHeightBodyPosition-ValueSet,"Codes representing body position for body height","StructureDefinition/NoDomainVitalSignsBodyHeightBodyPositionExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsBodyTempBodySiteValueSet,0.9.2,draft,,NoDomainVitalSignsBodyTempBodySiteValueSet,NoDomainVitalSignsBodyTempBodySite-ValueSet,"Codes representing body site for body temperature","StructureDefinition/no-domain-VitalSigns-Observation-bodytemp","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsClothingStateValueSet,0.9.2,draft,,NoDomainVitalSignsClothingStateValueSet,NoDomainVitalSignsClothingState-ValueSet,"Codes representing level of clothing","StructureDefinition/NoDomainVitalSignsClothingStateExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsCuffsizeValueSet,0.9.2,draft,,NoDomainVitalSignsCuffsizeValueSet,NoDomainVitalSignsCuffsize-ValueSet,"Codes representing cuff size","StructureDefinition/NoDomainVitalSignsCuffSizeExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsDiastolicEndPointValueSet,0.9.2,draft,,NoDomainVitalSignsDiastolicendPointValueSet,NoDomainVitalSignsDiastolicendPoint-ValueSet,"Codes representing Diastolic end point","StructureDefinition/NoDomainVitalSignsDiastolicEndPointExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsHeartRateBodySiteValueSet,0.9.2,draft,,NoDomainVitalSignsHeartRateBodySiteValueSet,NoDomainVitalSignsHeartRateBodySite-ValueSet,"Codes representing body site for heart rate","StructureDefinition/no-domain-VitalSigns-Observation-heartrate","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsHeartRateMeasurementMethodValueSet,0.9.2,draft,,NoDomainVitalSignsHeartRateMeasurementMethodValueSet,NoDomainVitalSignsHeartRateMeasurementMethod-ValueSet,"Codes representing measurement method for HeartRate","StructureDefinition/no-domain-VitalSigns-Observation-heartrate","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsHeartRatePulseBodyPositionValueSet,0.9.2,draft,,NoDomainVitalSignsHeartRatePulseBodyPositionValueSet,NoDomainVitalSignsHeartRatePulseBodyPosition-ValueSet,"Codes representing body position for heart rate or Pulse","StructureDefinition/NoDomainVitalSignsHeartRatePulseBodyPositionExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsHeartRhythmIrregularityValueSet,0.9.2,draft,,NoDomainVitalSignsHeartRhythmIrregularityValueSet,NoDomainVitalSignsHeartRhythmIrregularity-ValueSet,"Codes representing heart rhythm irregularity for heart rate","StructureDefinition/NoDomainVitalSignsHeartRhythmIrregularityExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsPulseBodySiteValueSet,0.9.2,draft,,NoDomainVitalSignsPulseBodySiteValueSet,NoDomainVitalSignsPulseBodySite-ValueSet,"Codes representing body site for pulse","StructureDefinition/no-domain-VitalSigns-Observation-pulse","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsPulseMeasurementMethodValueSet,0.9.2,draft,,NoDomainVitalSignsPulseMeasurementMethodValueSet,NoDomainVitalSignsPulseMeasurementMethod-ValueSet,"Codes representing measurement method for HeartRate","StructureDefinition/no-domain-VitalSigns-Observation-pulse","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsPulseRhythmIrregularityValueSet,0.9.2,draft,,NoDomainVitalSignsPulseRhythmIrregularityValueSet,NoDomainVitalSignsPulseRhythmIrregularity-ValueSet,"Codes representing heart rhythm irregularity for Pulse","StructureDefinition/NoDomainVitalSignsPulseRhythmIrregularityExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsPulseRhythmValueSet,0.9.2,draft,,NoDomainVitalSignsPulseRhythmValueSet,NoDomainVitalSignsPulseRhythm-ValueSet,"Codes representing  rhythm of Pulse","StructureDefinition/NoDomainVitalSignsPulseRhythmExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsRespirationRateBodyPositionValueSet,0.9.2,draft,,NoDomainVitalSignsRespirationRateBodyPositionValueSet,NoDomainVitalSignsRespirationRateBodyPosition-ValueSet,"Codes representing body position for respiration rate","StructureDefinition/NoDomainVitalSignsRespirationRateBodyPositionExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsRespirationRateDepthValueSet,0.9.2,draft,,NoDomainVitalSignsRespirationRateDepthValueSet,NoDomainVitalSignsRespirationRateDepth-ValueSet,"Codes representing depth for respiration rate","StructureDefinition/NoDomainVitalSignsRespirationDepthExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsRespirationRegularityValueSet,0.9.2,draft,,NoDomainVitalSignsRespirationRegularityValueSet,NoDomainVitalSignsRespirationRegularity-ValueSet,"Codes representing Respiration Regularity","StructureDefinition/NoDomainVitalSignsRespirationRegularityExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsSleepStatusValueSet,0.9.2,draft,,NoDomainVitalSignsSleepStatusValueSet,NoDomainVitalSignsSleepStatus-ValueSet,"Codes representing Sleep Status","StructureDefinition/NoDomainVitalSignsSleepStatusExtension","SCT"
http://hl7.no/fhir/no-domain/vitalsigns/ValueSet/NoDomainVitalSignsSpontaneousBreathingValueSet,0.9.2,draft,,NoDomainVitalSignsSpontaneousBreathingValueSet,NoDomainVitalSignsSpontaneousBreathing-ValueSet,"Codes representing Respiration Spontaneous breathing","StructureDefinition/NoDomainVitalSignsSpontaneousBreathingExtension","SCT"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/no-domain-VitalSigns-Observation-respirationrate,StructureDefinition/no-domain-VitalSigns-Observation-oxygensaturation,StructureDefinition/no-domain-VitalSigns-Observation-bodyheight,StructureDefinition/no-domain-VitalSigns-Observation-bodyweight","SCT"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/no-domain-VitalSigns-Observation-respirationrate,StructureDefinition/no-domain-VitalSigns-Observation-heartrate,StructureDefinition/no-domain-VitalSigns-Observation-pulse,StructureDefinition/no-domain-VitalSigns-Observation-oxygensaturation,StructureDefinition/no-domain-VitalSigns-Observation-bodyheight,StructureDefinition/no-domain-VitalSigns-Observation-bodyweight,StructureDefinition/no-domain-VitalSigns-Observation-bodytemp,StructureDefinition/no-domain-VitalSigns-Observation-bloodpressure","THO"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/no-domain-VitalSigns-Observation-respirationrate,StructureDefinition/no-domain-VitalSigns-Observation-heartrate,StructureDefinition/no-domain-VitalSigns-Observation-pulse,StructureDefinition/no-domain-VitalSigns-Observation-oxygensaturation,StructureDefinition/no-domain-VitalSigns-Observation-bodyheight,StructureDefinition/no-domain-VitalSigns-Observation-bodyweight,StructureDefinition/no-domain-VitalSigns-Observation-bodytemp,StructureDefinition/no-domain-VitalSigns-Observation-bloodpressure","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/observation-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.403",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/no-domain-VitalSigns-Observation-respirationrate,StructureDefinition/no-domain-VitalSigns-Observation-heartrate,StructureDefinition/no-domain-VitalSigns-Observation-pulse,StructureDefinition/no-domain-VitalSigns-Observation-oxygensaturation,StructureDefinition/no-domain-VitalSigns-Observation-bodyheight,StructureDefinition/no-domain-VitalSigns-Observation-bodyweight,StructureDefinition/no-domain-VitalSigns-Observation-bodytemp,StructureDefinition/no-domain-VitalSigns-Observation-bloodpressure","THO"
http://hl7.org/fhir/ValueSet/observation-interpretation,4.0.1,active,"2.16.840.1.113883.4.642.3.399",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/no-domain-VitalSigns-Observation-respirationrate,StructureDefinition/no-domain-VitalSigns-Observation-heartrate,StructureDefinition/no-domain-VitalSigns-Observation-pulse,StructureDefinition/no-domain-VitalSigns-Observation-oxygensaturation,StructureDefinition/no-domain-VitalSigns-Observation-bodyheight,StructureDefinition/no-domain-VitalSigns-Observation-bodyweight,StructureDefinition/no-domain-VitalSigns-Observation-bodytemp,StructureDefinition/no-domain-VitalSigns-Observation-bloodpressure","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,4.0.1,draft,"2.16.840.1.113883.4.642.3.395",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/no-domain-VitalSigns-Observation-respirationrate,StructureDefinition/no-domain-VitalSigns-Observation-oxygensaturation,StructureDefinition/no-domain-VitalSigns-Observation-bodyheight,StructureDefinition/no-domain-VitalSigns-Observation-bodyweight,StructureDefinition/no-domain-VitalSigns-Observation-bodytemp","SCT"
http://hl7.org/fhir/ValueSet/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.3.400",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","StructureDefinition/no-domain-VitalSigns-Observation-respirationrate,StructureDefinition/no-domain-VitalSigns-Observation-heartrate,StructureDefinition/no-domain-VitalSigns-Observation-pulse,StructureDefinition/no-domain-VitalSigns-Observation-oxygensaturation,StructureDefinition/no-domain-VitalSigns-Observation-bodyheight,StructureDefinition/no-domain-VitalSigns-Observation-bodyweight,StructureDefinition/no-domain-VitalSigns-Observation-bodytemp,StructureDefinition/no-domain-VitalSigns-Observation-bloodpressure","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/observation-vitalsignresult,4.0.1,active,"2.16.840.1.113883.3.88.12.80.62",VitalSigns,Vital Signs,"This value set indicates the allowed vital sign result types.   The LOINC code for Vitals Signs panel (85353-1) is a grouping structure for a set of vital signs and includes related links (with type=has-member) to the Observations in this set (e.g. respiratory rate, heart rate, BP).  The Blood pressure panel (85354-9) is used to group the component observations Systolic blood pressure (8480-6) and Diastolic blood pressure (8462-4).","StructureDefinition/no-domain-VitalSigns-Observation-respirationrate,StructureDefinition/no-domain-VitalSigns-Observation-heartrate,StructureDefinition/no-domain-VitalSigns-Observation-pulse,StructureDefinition/no-domain-VitalSigns-Observation-oxygensaturation,StructureDefinition/no-domain-VitalSigns-Observation-bodyheight,StructureDefinition/no-domain-VitalSigns-Observation-bodyweight,StructureDefinition/no-domain-VitalSigns-Observation-bodytemp,StructureDefinition/no-domain-VitalSigns-Observation-bloodpressure","LOINC"
http://hl7.org/fhir/ValueSet/quantity-comparator,4.0.1,active,"2.16.840.1.113883.4.642.3.59",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","StructureDefinition/no-domain-VitalSigns-Observation-respirationrate,StructureDefinition/no-domain-VitalSigns-Observation-heartrate,StructureDefinition/no-domain-VitalSigns-Observation-pulse,StructureDefinition/no-domain-VitalSigns-Observation-oxygensaturation,StructureDefinition/no-domain-VitalSigns-Observation-bodyheight,StructureDefinition/no-domain-VitalSigns-Observation-bodyweight,StructureDefinition/no-domain-VitalSigns-Observation-bodytemp,StructureDefinition/NoDomainVitalSignsTiltExtension,StructureDefinition/no-domain-VitalSigns-Observation-bloodpressure","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/referencerange-appliesto,4.0.1,draft,"2.16.840.1.113883.4.642.3.407",ObservationReferenceRangeAppliesToCodes,Observation Reference Range Applies To Codes,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to.","StructureDefinition/no-domain-VitalSigns-Observation-respirationrate,StructureDefinition/no-domain-VitalSigns-Observation-heartrate,StructureDefinition/no-domain-VitalSigns-Observation-pulse,StructureDefinition/no-domain-VitalSigns-Observation-oxygensaturation,StructureDefinition/no-domain-VitalSigns-Observation-bodyheight,StructureDefinition/no-domain-VitalSigns-Observation-bodyweight,StructureDefinition/no-domain-VitalSigns-Observation-bodytemp,StructureDefinition/no-domain-VitalSigns-Observation-bloodpressure","SCT"
http://hl7.org/fhir/ValueSet/referencerange-meaning,4.0.1,draft,"2.16.840.1.113883.4.642.3.397",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","StructureDefinition/no-domain-VitalSigns-Observation-respirationrate,StructureDefinition/no-domain-VitalSigns-Observation-heartrate,StructureDefinition/no-domain-VitalSigns-Observation-pulse,StructureDefinition/no-domain-VitalSigns-Observation-oxygensaturation,StructureDefinition/no-domain-VitalSigns-Observation-bodyheight,StructureDefinition/no-domain-VitalSigns-Observation-bodyweight,StructureDefinition/no-domain-VitalSigns-Observation-bodytemp,StructureDefinition/no-domain-VitalSigns-Observation-bloodpressure","THO"
http://hl7.org/fhir/ValueSet/ucum-bodylength,4.0.1,draft,"2.16.840.1.113883.4.642.3.958",BodyLengthUnits,Body Length Units,"UCUM units for recording body length measures such as height and head circumference","StructureDefinition/no-domain-VitalSigns-Observation-bodyheight","UCUM"
http://hl7.org/fhir/ValueSet/ucum-bodytemp,4.0.1,draft,"2.16.840.1.113883.4.642.3.957",BodyTemperatureUnits,Body Temperature Units,"UCUM units for recording Body Temperature","StructureDefinition/no-domain-VitalSigns-Observation-bodytemp","UCUM"
http://hl7.org/fhir/ValueSet/ucum-bodyweight,4.0.1,draft,"2.16.840.1.113883.4.642.3.956",BodyWeightUnits,Body Weight Units,"UCUM units for recording Body Weight","StructureDefinition/no-domain-VitalSigns-Observation-bodyweight","UCUM"
http://hl7.org/fhir/ValueSet/ucum-vitals-common,4.0.1,draft,"2.16.840.1.113883.4.642.3.955",VitalSignsUnits,Vital Signs Units,"Common UCUM units for recording Vital Signs","StructureDefinition/no-domain-VitalSigns-Observation-respirationrate,StructureDefinition/no-domain-VitalSigns-Observation-heartrate,StructureDefinition/no-domain-VitalSigns-Observation-pulse,StructureDefinition/no-domain-VitalSigns-Observation-oxygensaturation,StructureDefinition/no-domain-VitalSigns-Observation-bodyheight,StructureDefinition/no-domain-VitalSigns-Observation-bodyweight,StructureDefinition/no-domain-VitalSigns-Observation-bodytemp,StructureDefinition/no-domain-VitalSigns-Observation-bloodpressure","UCUM"
